Kod;Nazwa;Rok;Kategoria;Jednostka;Value
219000;Powiat świdnicki;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;363.0
219000;Powiat świdnicki;2014;przeciwko mieniu;-;2424.0
219000;Powiat świdnicki;2014;przeciwko rodzinie i opiece;-;150.0
219000;Powiat świdnicki;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;231.0
219000;Powiat świdnicki;2014;przeciwko życiu i zdrowiu;-;100.0
219000;Powiat świdnicki;2015;o charakterze gospodarczym;-;506.0
219000;Powiat świdnicki;2015;o charakterze kryminalnym;-;2252.0
219000;Powiat świdnicki;2015;ogółem;-;3278.0
219000;Powiat świdnicki;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;366.0
219000;Powiat świdnicki;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;415.0
219000;Powiat świdnicki;2015;przeciwko mieniu;-;1547.0
219000;Powiat świdnicki;2015;przeciwko rodzinie i opiece;-;153.0
219000;Powiat świdnicki;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;199.0
219000;Powiat świdnicki;2015;przeciwko życiu i zdrowiu;-;77.0
219000;Powiat świdnicki;2016;o charakterze gospodarczym;-;631.0
219000;Powiat świdnicki;2016;o charakterze kryminalnym;-;2083.0
219000;Powiat świdnicki;2016;ogółem;-;3193.0
219000;Powiat świdnicki;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;326.0
219000;Powiat świdnicki;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;402.0
219000;Powiat świdnicki;2016;przeciwko mieniu;-;1607.0
219000;Powiat świdnicki;2016;przeciwko rodzinie i opiece;-;117.0
219000;Powiat świdnicki;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;215.0
219000;Powiat świdnicki;2016;przeciwko życiu i zdrowiu;-;92.0
219000;Powiat świdnicki;2017;o charakterze gospodarczym;-;518.0
219000;Powiat świdnicki;2017;o charakterze kryminalnym;-;2133.0
219000;Powiat świdnicki;2017;ogółem;-;3111.0
219000;Powiat świdnicki;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;309.0
219000;Powiat świdnicki;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;371.0
219000;Powiat świdnicki;2017;przeciwko mieniu;-;1332.0
219000;Powiat świdnicki;2017;przeciwko rodzinie i opiece;-;190.0
219000;Powiat świdnicki;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;265.0
219000;Powiat świdnicki;2017;przeciwko życiu i zdrowiu;-;88.0
219000;Powiat świdnicki;2018;o charakterze gospodarczym;-;1141.0
219000;Powiat świdnicki;2018;o charakterze kryminalnym;-;2682.0
219000;Powiat świdnicki;2018;ogółem;-;4318.0
219000;Powiat świdnicki;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;322.0
219000;Powiat świdnicki;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;380.0
219000;Powiat świdnicki;2018;przeciwko mieniu;-;1333.0
219000;Powiat świdnicki;2018;przeciwko rodzinie i opiece;-;258.0
219000;Powiat świdnicki;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;259.0
219000;Powiat świdnicki;2018;przeciwko życiu i zdrowiu;-;72.0
219000;Powiat świdnicki;2019;o charakterze gospodarczym;-;750.0
219000;Powiat świdnicki;2019;o charakterze kryminalnym;-;2279.0
219000;Powiat świdnicki;2019;ogółem;-;3509.0
219000;Powiat świdnicki;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;278.0
219000;Powiat świdnicki;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;325.0
219000;Powiat świdnicki;2019;przeciwko mieniu;-;1744.0
219000;Powiat świdnicki;2019;przeciwko rodzinie i opiece;-;157.0
219000;Powiat świdnicki;2019;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;193.0
219000;Powiat świdnicki;2019;przeciwko życiu i zdrowiu;-;84.0
219000;Powiat świdnicki;2020;o charakterze gospodarczym;-;581.0
219000;Powiat świdnicki;2020;o charakterze kryminalnym;-;2252.0
219000;Powiat świdnicki;2020;ogółem;-;3348.0
219000;Powiat świdnicki;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;313.0
219000;Powiat świdnicki;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;353.0
219000;Powiat świdnicki;2020;przeciwko mieniu;-;1696.0
219000;Powiat świdnicki;2020;przeciwko rodzinie i opiece;-;146.0
219000;Powiat świdnicki;2020;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;181.0
219000;Powiat świdnicki;2020;przeciwko życiu i zdrowiu;-;69.0
219000;Powiat świdnicki;2021;o charakterze gospodarczym;-;945.0
219000;Powiat świdnicki;2021;o charakterze kryminalnym;-;2317.0
219000;Powiat świdnicki;2021;ogółem;-;3789.0
219000;Powiat świdnicki;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;328.0
219000;Powiat świdnicki;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;368.0
219000;Powiat świdnicki;2021;przeciwko mieniu;-;1962.0
219000;Powiat świdnicki;2021;przeciwko rodzinie i opiece;-;169.0
219000;Powiat świdnicki;2021;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;189.0
219000;Powiat świdnicki;2021;przeciwko życiu i zdrowiu;-;74.0
219000;Powiat świdnicki;2022;o charakterze gospodarczym;-;828.0
219000;Powiat świdnicki;2022;o charakterze kryminalnym;-;2315.0
219000;Powiat świdnicki;2022;ogółem;-;3612.0
219000;Powiat świdnicki;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;283.0
219000;Powiat świdnicki;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;324.0
219000;Powiat świdnicki;2022;przeciwko mieniu;-;1891.0
219000;Powiat świdnicki;2022;przeciwko rodzinie i opiece;-;135.0
219000;Powiat świdnicki;2022;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;161.0
219000;Powiat świdnicki;2022;przeciwko życiu i zdrowiu;-;44.0
219000;Powiat świdnicki;2023;o charakterze gospodarczym;-;514.0
219000;Powiat świdnicki;2023;o charakterze kryminalnym;-;1891.0
219000;Powiat świdnicki;2023;ogółem;-;2953.0
219000;Powiat świdnicki;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;306.0
219000;Powiat świdnicki;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;331.0
219000;Powiat świdnicki;2023;przeciwko mieniu;-;1400.0
219000;Powiat świdnicki;2023;przeciwko rodzinie i opiece;-;181.0
219000;Powiat świdnicki;2023;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;137.0
219000;Powiat świdnicki;2023;przeciwko życiu i zdrowiu;-;62.0
219000;Powiat świdnicki;2024;o charakterze gospodarczym;-;545.0
219000;Powiat świdnicki;2024;o charakterze kryminalnym;-;1960.0
219000;Powiat świdnicki;2024;ogółem;-;2957.0
219000;Powiat świdnicki;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;216.0
219000;Powiat świdnicki;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;243.0
219000;Powiat świdnicki;2024;przeciwko mieniu;-;1480.0
219000;Powiat świdnicki;2024;przeciwko rodzinie i opiece;-;127.0
219000;Powiat świdnicki;2024;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;151.0
219000;Powiat świdnicki;2024;przeciwko życiu i zdrowiu;-;58.0
220000;Powiat trzebnicki;2013;o charakterze gospodarczym;-;108.0
220000;Powiat trzebnicki;2013;o charakterze kryminalnym;-;1471.0
220000;Powiat trzebnicki;2013;ogółem;-;2037.0
220000;Powiat trzebnicki;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;428.0
220000;Powiat trzebnicki;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;428.0
220000;Powiat trzebnicki;2013;przeciwko mieniu;-;926.0
220000;Powiat trzebnicki;2013;przeciwko rodzinie i opiece;-;158.0
220000;Powiat trzebnicki;2013;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;113.0
220000;Powiat trzebnicki;2013;przeciwko życiu i zdrowiu;-;47.0
220000;Powiat trzebnicki;2014;o charakterze gospodarczym;-;101.0
220000;Powiat trzebnicki;2014;o charakterze kryminalnym;-;1140.0
220000;Powiat trzebnicki;2014;ogółem;-;1535.0
220000;Powiat trzebnicki;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;259.0
220000;Powiat trzebnicki;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;258.0
220000;Powiat trzebnicki;2014;przeciwko mieniu;-;730.0
220000;Powiat trzebnicki;2014;przeciwko rodzinie i opiece;-;154.0
220000;Powiat trzebnicki;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;89.0
220000;Powiat trzebnicki;2014;przeciwko życiu i zdrowiu;-;46.0
220000;Powiat trzebnicki;2015;o charakterze gospodarczym;-;186.0
220000;Powiat trzebnicki;2015;o charakterze kryminalnym;-;865.0
220000;Powiat trzebnicki;2015;ogółem;-;1327.0
220000;Powiat trzebnicki;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;223.0
220000;Powiat trzebnicki;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;234.0
220000;Powiat trzebnicki;2015;przeciwko mieniu;-;654.0
220000;Powiat trzebnicki;2015;przeciwko rodzinie i opiece;-;100.0
220000;Powiat trzebnicki;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;69.0
220000;Powiat trzebnicki;2015;przeciwko życiu i zdrowiu;-;30.0
220000;Powiat trzebnicki;2016;o charakterze gospodarczym;-;94.0
220000;Powiat trzebnicki;2016;o charakterze kryminalnym;-;972.0
220000;Powiat trzebnicki;2016;ogółem;-;1342.0
220000;Powiat trzebnicki;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;227.0
220000;Powiat trzebnicki;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;238.0
220000;Powiat trzebnicki;2016;przeciwko mieniu;-;617.0
220000;Powiat trzebnicki;2016;przeciwko rodzinie i opiece;-;107.0
220000;Powiat trzebnicki;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;86.0
220000;Powiat trzebnicki;2016;przeciwko życiu i zdrowiu;-;36.0
220000;Powiat trzebnicki;2017;o charakterze gospodarczym;-;193.0
220000;Powiat trzebnicki;2017;o charakterze kryminalnym;-;837.0
220000;Powiat trzebnicki;2017;ogółem;-;1284.0
220000;Powiat trzebnicki;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;195.0
220000;Powiat trzebnicki;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;210.0
220000;Powiat trzebnicki;2017;przeciwko mieniu;-;513.0
220000;Powiat trzebnicki;2017;przeciwko rodzinie i opiece;-;157.0
220000;Powiat trzebnicki;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;75.0
220000;Powiat trzebnicki;2017;przeciwko życiu i zdrowiu;-;41.0
220000;Powiat trzebnicki;2018;o charakterze gospodarczym;-;139.0
220000;Powiat trzebnicki;2018;o charakterze kryminalnym;-;895.0
220000;Powiat trzebnicki;2018;ogółem;-;1276.0
220000;Powiat trzebnicki;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;195.0
220000;Powiat trzebnicki;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;203.0
220000;Powiat trzebnicki;2018;przeciwko mieniu;-;455.0
220000;Powiat trzebnicki;2018;przeciwko rodzinie i opiece;-;241.0
220000;Powiat trzebnicki;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;99.0
220000;Powiat trzebnicki;2018;przeciwko życiu i zdrowiu;-;43.0
220000;Powiat trzebnicki;2019;o charakterze gospodarczym;-;272.0
220000;Powiat trzebnicki;2019;o charakterze kryminalnym;-;976.0
220000;Powiat trzebnicki;2019;ogółem;-;1527.0
220000;Powiat trzebnicki;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;217.0
220000;Powiat trzebnicki;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;227.0
220000;Powiat trzebnicki;2019;przeciwko mieniu;-;560.0
220000;Powiat trzebnicki;2019;przeciwko rodzinie i opiece;-;209.0
220000;Powiat trzebnicki;2019;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;120.0
220000;Powiat trzebnicki;2019;przeciwko życiu i zdrowiu;-;35.0
220000;Powiat trzebnicki;2020;o charakterze gospodarczym;-;168.0
220000;Powiat trzebnicki;2020;o charakterze kryminalnym;-;930.0
220000;Powiat trzebnicki;2020;ogółem;-;1379.0
220000;Powiat trzebnicki;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;221.0
220000;Powiat trzebnicki;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;231.0
220000;Powiat trzebnicki;2020;przeciwko mieniu;-;468.0
220000;Powiat trzebnicki;2020;przeciwko rodzinie i opiece;-;171.0
220000;Powiat trzebnicki;2020;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;92.0
220000;Powiat trzebnicki;2020;przeciwko życiu i zdrowiu;-;38.0
220000;Powiat trzebnicki;2021;o charakterze gospodarczym;-;199.0
220000;Powiat trzebnicki;2021;o charakterze kryminalnym;-;998.0
220000;Powiat trzebnicki;2021;ogółem;-;1493.0
220000;Powiat trzebnicki;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;223.0
220000;Powiat trzebnicki;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;236.0
220000;Powiat trzebnicki;2021;przeciwko mieniu;-;609.0
220000;Powiat trzebnicki;2021;przeciwko rodzinie i opiece;-;176.0
220000;Powiat trzebnicki;2021;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;95.0
220000;Powiat trzebnicki;2021;przeciwko życiu i zdrowiu;-;25.0
220000;Powiat trzebnicki;2022;o charakterze gospodarczym;-;233.0
220000;Powiat trzebnicki;2022;o charakterze kryminalnym;-;922.0
220000;Powiat trzebnicki;2022;ogółem;-;1386.0
220000;Powiat trzebnicki;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;151.0
220000;Powiat trzebnicki;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;175.0
220000;Powiat trzebnicki;2022;przeciwko mieniu;-;580.0
220000;Powiat trzebnicki;2022;przeciwko rodzinie i opiece;-;165.0
220000;Powiat trzebnicki;2022;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;96.0
220000;Powiat trzebnicki;2022;przeciwko życiu i zdrowiu;-;32.0
220000;Powiat trzebnicki;2023;o charakterze gospodarczym;-;334.0
220000;Powiat trzebnicki;2023;o charakterze kryminalnym;-;890.0
220000;Powiat trzebnicki;2023;ogółem;-;1451.0
220000;Powiat trzebnicki;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;147.0
220000;Powiat trzebnicki;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;164.0
220000;Powiat trzebnicki;2023;przeciwko mieniu;-;769.0
220000;Powiat trzebnicki;2023;przeciwko rodzinie i opiece;-;146.0
220000;Powiat trzebnicki;2023;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;92.0
220000;Powiat trzebnicki;2023;przeciwko życiu i zdrowiu;-;28.0
220000;Powiat trzebnicki;2024;o charakterze gospodarczym;-;214.0
220000;Powiat trzebnicki;2024;o charakterze kryminalnym;-;872.0
220000;Powiat trzebnicki;2024;ogółem;-;1343.0
220000;Powiat trzebnicki;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;143.0
220000;Powiat trzebnicki;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;155.0
220000;Powiat trzebnicki;2024;przeciwko mieniu;-;690.0
220000;Powiat trzebnicki;2024;przeciwko rodzinie i opiece;-;142.0
220000;Powiat trzebnicki;2024;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;79.0
220000;Powiat trzebnicki;2024;przeciwko życiu i zdrowiu;-;25.0
221000;Powiat wałbrzyski;2013;o charakterze gospodarczym;-;574.0
221000;Powiat wałbrzyski;2013;o charakterze kryminalnym;-;2172.0
221000;Powiat wałbrzyski;2013;ogółem;-;3038.0
221000;Powiat wałbrzyski;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;225.0
221000;Powiat wałbrzyski;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;231.0
221000;Powiat wałbrzyski;2013;przeciwko mieniu;-;1221.0
221000;Powiat wałbrzyski;2013;przeciwko rodzinie i opiece;-;107.0
221000;Powiat wałbrzyski;2013;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;321.0
221000;Powiat wałbrzyski;2013;przeciwko życiu i zdrowiu;-;64.0
221000;Powiat wałbrzyski;2014;o charakterze gospodarczym;-;252.0
221000;Powiat wałbrzyski;2014;o charakterze kryminalnym;-;1105.0
221000;Powiat wałbrzyski;2014;ogółem;-;1544.0
221000;Powiat wałbrzyski;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;145.0
221000;Powiat wałbrzyski;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;147.0
221000;Powiat wałbrzyski;2014;przeciwko mieniu;-;755.0
221000;Powiat wałbrzyski;2014;przeciwko rodzinie i opiece;-;114.0
221000;Powiat wałbrzyski;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;82.0
221000;Powiat wałbrzyski;2014;przeciwko życiu i zdrowiu;-;32.0
221000;Powiat wałbrzyski;2015;o charakterze gospodarczym;-;70.0
221000;Powiat wałbrzyski;2015;o charakterze kryminalnym;-;999.0
221000;Powiat wałbrzyski;2015;ogółem;-;1266.0
221000;Powiat wałbrzyski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;150.0
221000;Powiat wałbrzyski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;165.0
221000;Powiat wałbrzyski;2015;przeciwko mieniu;-;604.0
221000;Powiat wałbrzyski;2015;przeciwko rodzinie i opiece;-;134.0
221000;Powiat wałbrzyski;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;79.0
221000;Powiat wałbrzyski;2015;przeciwko życiu i zdrowiu;-;32.0
221000;Powiat wałbrzyski;2016;o charakterze gospodarczym;-;130.0
221000;Powiat wałbrzyski;2016;o charakterze kryminalnym;-;762.0
221000;Powiat wałbrzyski;2016;ogółem;-;1079.0
221000;Powiat wałbrzyski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;135.0
