Województwo,Miejscowość,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
opolskie,Opole,D_16_000187_001,D07 DW 459 Domańskiego mapa 2022,"17,890792","50,674189",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:30:00,2022-07-26 13:30:00,D07 mapa 2022 DW 459 Domańskiego,Dzień 16h,"64,6"
opolskie,Opole,D_16_000187_001,D07 DW 459 Domańskiego mapa 2022,"17,890792","50,674189",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:30:00,2022-07-26 13:30:00,D07 mapa 2022 DW 459 Domańskiego,Noc 8h,"55,7"
opolskie,Opole,D_16_000188_001,D08 DW 423 mapa 2022 Reymonta,"17,929942","50,664731",Pomiar wykonany w ramach mapy akustycznej,2022-09-12 13:30:00,2022-09-13 13:30:00,D08 mapa 2022 DW 423 Reymonta,Dzień 16h,"64,1"
opolskie,Opole,D_16_000188_001,D08 DW 423 mapa 2022 Reymonta,"17,929942","50,664731",Pomiar wykonany w ramach mapy akustycznej,2022-09-12 13:30:00,2022-09-13 13:30:00,D08 mapa 2022 DW 423 Reymonta,Noc 8h,"56,8"
opolskie,Opole,D_16_000189_001,D09 DW 435 Strzelecka mapa 2022,"17,987336","50,644722",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:00:00,2022-07-26 13:00:00,D09 DW 435 mapa 2022 Strzelecka,Dzień 16h,68
opolskie,Opole,D_16_000189_001,D09 DW 435 Strzelecka mapa 2022,"17,987336","50,644722",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:00:00,2022-07-26 13:00:00,D09 DW 435 mapa 2022 Strzelecka,Noc 8h,"61,2"
opolskie,Opole,D_16_000190_001,D10 DW 423 Częstochowska mapa 2022,"17,978847","50,670758",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:25:00,2022-07-26 13:25:00,D10 DW 423 mapa 2022 Częstochowska,Dzień 16h,"67,3"
opolskie,Opole,D_16_000190_001,D10 DW 423 Częstochowska mapa 2022,"17,978847","50,670758",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:25:00,2022-07-26 13:25:00,D10 DW 423 mapa 2022 Częstochowska,Noc 8h,"59,3"
opolskie,Opole,D_16_000191_001,D11 mapa 2022 DK 45 Krapkowicka,"17,910606","50,645875",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:00:00,2022-07-27 16:00:00,D11 DK 45 Krapkowicka mapa 2022,Dzień 16h,"67,2"
opolskie,Opole,D_16_000191_001,D11 mapa 2022 DK 45 Krapkowicka,"17,910606","50,645875",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:00:00,2022-07-27 16:00:00,D11 DK 45 Krapkowicka mapa 2022,Noc 8h,60
opolskie,Opole,D_16_000192_001,D12 DP 20040 mapa 2022 Oleska,"17,954542","50,694017",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 14:15:00,2022-07-26 14:15:00,D12 DP 20040 mapa 2022 Oleska,Dzień 16h,"66,9"
opolskie,Opole,D_16_000192_001,D12 DP 20040 mapa 2022 Oleska,"17,954542","50,694017",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 14:15:00,2022-07-26 14:15:00,D12 DP 20040 mapa 2022 Oleska,Noc 8h,"59,9"
opolskie,Opole,D_16_000193_001,D13 DW 423 mapa 2023 Oświęcimska,"17,971536","50,606106",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 12:30:00,2022-07-26 12:30:00,D13 DW423 mapa 2022 Oświęcimska,Dzień 16h,"65,9"
opolskie,Opole,D_16_000193_001,D13 DW 423 mapa 2023 Oświęcimska,"17,971536","50,606106",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 12:30:00,2022-07-26 12:30:00,D13 DW423 mapa 2022 Oświęcimska,Noc 8h,"59,8"
opolskie,Opole,D_16_000194_001,D14 DG mapa 2022 Chabrów,"17,934611","50,680031",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 15:15:00,2022-07-27 15:15:00,D14 DG 1035480 Chabrów mapa 2022,Dzień 16h,"63,1"
opolskie,Opole,D_16_000194_001,D14 DG mapa 2022 Chabrów,"17,934611","50,680031",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 15:15:00,2022-07-27 15:15:00,D14 DG 1035480 Chabrów mapa 2022,Noc 8h,"56,4"
opolskie,Opole,D_16_000195_001,D15 DP20040 Oleska mapa 2022,"17,930553","50,673333",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 14:30:00,2022-07-27 14:30:00,D15 mapa 2022 DP 20040 Oleska,Dzień 16h,"64,1"
opolskie,Opole,D_16_000195_001,D15 DP20040 Oleska mapa 2022,"17,930553","50,673333",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 14:30:00,2022-07-27 14:30:00,D15 mapa 2022 DP 20040 Oleska,Noc 8h,"56,9"
opolskie,Opole,D_16_000196_001,D16 DP 17070 mapa 2022 Sosnkowskiego,"17,953556","50,672906",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:00:00,2022-07-27 16:00:00,D16 DP 17070 mapa 2022 Sosnkowskiego,Dzień 16h,"61,8"
opolskie,Opole,D_16_000196_001,D16 DP 17070 mapa 2022 Sosnkowskiego,"17,953556","50,672906",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:00:00,2022-07-27 16:00:00,D16 DP 17070 mapa 2022 Sosnkowskiego,Noc 8h,"53,2"
opolskie,Opole,D_16_000197_001,D17 DG mapa 2022 Witosa,"17,97455","50,679364",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:45:00,2022-07-26 13:45:00,D17 DG 1035450 Witosa mapa 2022,Dzień 16h,"63,9"
opolskie,Opole,D_16_000197_001,D17 DG mapa 2022 Witosa,"17,97455","50,679364",Pomiar wykonany w ramach mapy akustycznej,2022-07-25 13:45:00,2022-07-26 13:45:00,D17 DG 1035450 Witosa mapa 2022,Noc 8h,"52,8"
opolskie,Opole,D_16_000198_001,D18 DW 435 mapa 2022 Fabryczna,"17,942011","50,66365",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 17:30:00,2022-07-27 17:30:00,D18 DW 435 mapa 2022 Fabryczna,Dzień 16h,"64,3"
opolskie,Opole,D_16_000198_001,D18 DW 435 mapa 2022 Fabryczna,"17,942011","50,66365",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 17:30:00,2022-07-27 17:30:00,D18 DW 435 mapa 2022 Fabryczna,Noc 8h,57
opolskie,Opole,D_16_000199_001,D19 DW 423 mapa 2022 Ozimska,"17,959231","50,668961",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:30:00,2022-07-27 16:30:00,D19 DW 423 mapa 2022 Ozimska,Dzień 16h,"67,8"
opolskie,Opole,D_16_000199_001,D19 DW 423 mapa 2022 Ozimska,"17,959231","50,668961",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:30:00,2022-07-27 16:30:00,D19 DW 423 mapa 2022 Ozimska,Noc 8h,"60,2"
opolskie,Opole,D_16_000200_001,D20 DG mapa 2022 Plac Wolności,"17,923947","50,666933",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:30:00,2022-07-27 16:30:00,D20 DG 1038190 mapa 2022 Plac Wolności,Dzień 16h,"59,5"
opolskie,Opole,D_16_000200_001,D20 DG mapa 2022 Plac Wolności,"17,923947","50,666933",Pomiar wykonany w ramach mapy akustycznej,2022-07-26 16:30:00,2022-07-27 16:30:00,D20 DG 1038190 mapa 2022 Plac Wolności,Noc 8h,"53,3"
opolskie,Pokój,D_16_000168_001,"Pokój, ul. Opolska 20 PP1","17,838222","50,898556","Państwowy monitoring środowiska, art. 26 Poś",2022-11-28 10:00:00,2022-11-29 10:00:00,"DW454 Pokój, Opolska 20",Dzień 16h,"63,9"
opolskie,Pokój,D_16_000168_001,"Pokój, ul. Opolska 20 PP1","17,838222","50,898556","Państwowy monitoring środowiska, art. 26 Poś",2022-11-28 10:00:00,2022-11-29 10:00:00,"DW454 Pokój, Opolska 20",Noc 8h,59
opolskie,Pokój,D_16_000169_001,"Pokój, ul. Wojska Polskiego 26 PP1","17,842583","50,902722","Państwowy monitoring środowiska, art. 26 Poś",2022-11-29 11:00:00,2022-11-30 11:00:00,Pokój ul. Wojska Polskiego 26,Dzień 16h,"47,5"
opolskie,Pokój,D_16_000169_001,"Pokój, ul. Wojska Polskiego 26 PP1","17,842583","50,902722","Państwowy monitoring środowiska, art. 26 Poś",2022-11-29 11:00:00,2022-11-30 11:00:00,Pokój ul. Wojska Polskiego 26,Noc 8h,"34,6"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-14 00:00:00,2022-05-15 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"64,1"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-14 00:00:00,2022-05-15 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,57
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-14 00:00:00,2022-05-15 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"62,1"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-16 00:00:00,2022-05-17 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"65,2"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-16 00:00:00,2022-05-17 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"58,1"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-16 00:00:00,2022-05-17 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"62,1"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-18 00:00:00,2022-05-19 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"65,1"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-18 00:00:00,2022-05-19 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"58,6"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-05-18 00:00:00,2022-05-19 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"62,7"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-07-16 00:00:00,2022-07-17 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"64,5"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-07-16 00:00:00,2022-07-17 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"58,6"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-07-16 00:00:00,2022-07-17 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"61,6"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-07-18 00:00:00,2022-07-19 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"64,8"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-07-18 00:00:00,2022-07-19 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"60,3"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-07-18 00:00:00,2022-07-19 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"66,1"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-05 00:00:00,2022-10-06 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"66,4"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-05 00:00:00,2022-10-06 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"57,9"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-05 00:00:00,2022-10-06 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"62,3"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-07 00:00:00,2022-10-08 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"66,6"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-07 00:00:00,2022-10-08 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"59,9"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-07 00:00:00,2022-10-08 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"63,6"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-09 00:00:00,2022-10-10 00:00:00,"Pokój, DW454 LDWN 2022",Dzień 12h,"63,5"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-09 00:00:00,2022-10-10 00:00:00,"Pokój, DW454 LDWN 2022",Noc 8h,"55,3"
opolskie,Pokój,D_16_000174_001,"Pokój, ul. Namysłowska dz 1237/18 LDWN 2022","17,8355","50,908944","Państwowy monitoring środowiska, art. 26 Poś",2022-10-09 00:00:00,2022-10-10 00:00:00,"Pokój, DW454 LDWN 2022",Wieczór 4h,"62,5"
opolskie,Rudniki,D_16_000175_001,"Rudniki, Częstochowska","18,599972","51,038028",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-01-18 12:00:00,2022-01-19 12:00:00,Rudniki DK 43,Dzień 16h,"68,4"
opolskie,Rudniki,D_16_000175_001,"Rudniki, Częstochowska","18,599972","51,038028",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-01-18 12:00:00,2022-01-19 12:00:00,Rudniki DK 43,Noc 8h,"65,2"
opolskie,Skarbimierz,D_16_000102_002,"Skarbimierz, słoneczna 1","17,437889","50,849278",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-03-02 11:00:00,2022-03-03 11:00:00,DK 94 - miejscowość Skarbimierz,Dzień 16h,"65,4"
opolskie,Skarbimierz,D_16_000102_002,"Skarbimierz, słoneczna 1","17,437889","50,849278",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-03-02 11:00:00,2022-03-03 11:00:00,DK 94 - miejscowość Skarbimierz,Noc 8h,"60,7"
opolskie,Stara Jamka,D_16_000179_001,Stara Jamka 16,"17,652","50,479306",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-11-09 11:00:00,2022-11-10 11:00:00,Stara Jamka DW 407,Dzień 16h,"59,9"
opolskie,Stara Jamka,D_16_000179_001,Stara Jamka 16,"17,652","50,479306",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-11-09 11:00:00,2022-11-10 11:00:00,Stara Jamka DW 407,Noc 8h,"49,6"
opolskie,Wierzbnik,D_16_000178_001,Wierzbnik 39,"17,396417","50,759028",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-06-14 11:00:00,2022-06-15 11:00:00,"Autostrada A4,  w m. Wierzbnik",Dzień 16h,"49,7"
opolskie,Wierzbnik,D_16_000178_001,Wierzbnik 39,"17,396417","50,759028",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2022-06-14 11:00:00,2022-06-15 11:00:00,"Autostrada A4,  w m. Wierzbnik",Noc 8h,"45,1"
opolskie,Wołczyn,D_16_000170_001,"Wołczyn, ul. Opolska 22 PP1","18,050611","51,013972","Państwowy monitoring środowiska, art. 26 Poś",2022-11-17 06:00:00,2022-11-18 06:00:00,"Wołczyn, Droga powiatowa 1344O, Opolska 22",Dzień 16h,"59,9"
opolskie,Wołczyn,D_16_000170_001,"Wołczyn, ul. Opolska 22 PP1","18,050611","51,013972","Państwowy monitoring środowiska, art. 26 Poś",2022-11-17 06:00:00,2022-11-18 06:00:00,"Wołczyn, Droga powiatowa 1344O, Opolska 22",Noc 8h,"52,2"
opolskie,Wołczyn,D_16_000171_001,"Wołczyn, ul. Poznańska na działce nr 872 PP1","18,045444","51,021278","Państwowy monitoring środowiska, art. 26 Poś",2022-12-20 11:00:00,2022-12-21 11:00:00,"Wołczyn, Poznańska dz 872 Droga Gminna",Dzień 16h,"60,1"
opolskie,Wołczyn,D_16_000171_001,"Wołczyn, ul. Poznańska na działce nr 872 PP1","18,045444","51,021278","Państwowy monitoring środowiska, art. 26 Poś",2022-12-20 11:00:00,2022-12-21 11:00:00,"Wołczyn, Poznańska dz 872 Droga Gminna",Noc 8h,"50,8"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-23 00:00:00,2022-03-24 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"65,5"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-23 00:00:00,2022-03-24 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"58,3"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-23 00:00:00,2022-03-24 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,62
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-25 00:00:00,2022-03-26 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"66,2"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-25 00:00:00,2022-03-26 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"59,5"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-25 00:00:00,2022-03-26 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,"64,1"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-27 00:00:00,2022-03-28 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"62,1"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-27 00:00:00,2022-03-28 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"55,7"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-03-27 00:00:00,2022-03-28 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,"61,1"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-07-22 00:00:00,2022-07-23 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"65,4"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-07-22 00:00:00,2022-07-23 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"59,4"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-07-22 00:00:00,2022-07-23 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,"63,6"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-07-24 00:00:00,2022-07-25 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"61,5"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-07-24 00:00:00,2022-07-25 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"56,3"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-07-24 00:00:00,2022-07-25 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,"62,1"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-22 00:00:00,2022-10-23 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"65,9"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-22 00:00:00,2022-10-23 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"58,4"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-22 00:00:00,2022-10-23 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,"62,9"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-24 00:00:00,2022-10-25 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,"65,9"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-24 00:00:00,2022-10-25 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"59,3"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-24 00:00:00,2022-10-25 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,"63,8"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-26 00:00:00,2022-10-27 00:00:00,Wołczyn DK 42 LDWN 2022,Dzień 12h,66
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-26 00:00:00,2022-10-27 00:00:00,Wołczyn DK 42 LDWN 2022,Noc 8h,"59,3"
opolskie,Wołczyn,D_16_000172_001,"Wołczyn, Namysłowska 11 PP1 2022","18,047417","51,020194","Państwowy monitoring środowiska, art. 26 Poś",2022-10-26 00:00:00,2022-10-27 00:00:00,Wołczyn DK 42 LDWN 2022,Wieczór 4h,63
opolskie,Łosiów,D_16_000166_001,"Łosiów, ul. Kolejowa 26, PP1","17,553722","50,791194","Państwowy monitoring środowiska, art. 26 Poś",2022-11-07 10:00:00,2022-11-08 10:00:00,DW 462 Łosiów,Dzień 16h,"58,1"
