Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
kujawsko-pomorskie,Bydgoszcz,"Plac Poznański , Bydgoszcz, ciągły roczny","17,987974","53,121749","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,Plac Poznański,D_04_000005_001,Dzień 16h,"63,7"
kujawsko-pomorskie,Bydgoszcz,"Plac Poznański , Bydgoszcz, ciągły roczny","17,987974","53,121749","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,Plac Poznański,D_04_000005_001,Noc 8h,"55,9"
kujawsko-pomorskie,Bydgoszcz,"Plac Poznański , Bydgoszcz, ciągły roczny","17,987974","53,121749","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,Plac Poznański,D_04_000005_001,Wieczór 4h,"62,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-01-01 00:00:00,2019-01-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"69,5"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-01-01 00:00:00,2019-01-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"69,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-01-01 00:00:00,2019-01-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"66,9"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-01-01 00:00:00,2019-01-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,69
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-02-01 00:00:00,2019-02-28 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,69
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-02-01 00:00:00,2019-02-28 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"68,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-02-01 00:00:00,2019-02-28 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"66,2"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-02-01 00:00:00,2019-02-28 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"68,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-03-01 00:00:00,2019-03-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,68
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-03-01 00:00:00,2019-03-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"67,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-03-01 00:00:00,2019-03-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,63
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-03-01 00:00:00,2019-03-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"66,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-04-01 00:00:00,2019-04-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"67,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-04-01 00:00:00,2019-04-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"67,5"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-04-01 00:00:00,2019-04-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"64,5"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-04-01 00:00:00,2019-04-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"66,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-05-01 00:00:00,2019-05-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"67,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-05-01 00:00:00,2019-05-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"67,6"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-05-01 00:00:00,2019-05-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"63,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-05-01 00:00:00,2019-05-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"67,2"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 00:00:00,2019-06-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"67,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 00:00:00,2019-06-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"67,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 00:00:00,2019-06-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"63,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 00:00:00,2019-06-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"67,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-07-01 00:00:00,2019-07-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"67,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-07-01 00:00:00,2019-07-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"67,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-07-01 00:00:00,2019-07-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"65,3"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-07-01 00:00:00,2019-07-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"67,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-08-01 00:00:00,2019-08-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"67,5"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-08-01 00:00:00,2019-08-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"67,3"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-08-01 00:00:00,2019-08-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"64,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-08-01 00:00:00,2019-08-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,67
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-09-01 00:00:00,2019-09-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"68,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-09-01 00:00:00,2019-09-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"68,2"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-09-01 00:00:00,2019-09-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"64,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-09-01 00:00:00,2019-09-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"67,5"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-10-01 00:00:00,2019-10-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"68,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-10-01 00:00:00,2019-10-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"68,6"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-10-01 00:00:00,2019-10-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,"66,7"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-10-01 00:00:00,2019-10-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,68
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-11-01 00:00:00,2019-11-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"70,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-11-01 00:00:00,2019-11-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"70,4"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-11-01 00:00:00,2019-11-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,69
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-11-01 00:00:00,2019-11-30 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"70,3"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 12h,"71,8"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Dzień 16h,"71,9"
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Noc 8h,71
kujawsko-pomorskie,Grudziądz,ul. Piłsudskiego 51,"18,762139","53,493556","Państwowy monitoring środowiska, art. 26 Poś",2019-12-01 00:00:00,2019-12-31 23:59:00,ul. Piłsudskiego 51,D_04_000066_001,Wieczór 4h,"71,9"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-08 06:00:00,2019-06-08 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,61
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-08 06:00:00,2019-06-08 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"60,6"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-08 06:00:00,2019-06-08 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"59,3"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-12 06:00:00,2019-06-12 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,"63,1"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-12 06:00:00,2019-06-12 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"62,4"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-12 06:00:00,2019-06-12 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"59,3"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-13 22:00:00,2019-06-14 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"57,1"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-14 22:00:00,2019-06-15 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"57,5"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-17 06:00:00,2019-06-17 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,"63,9"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-17 06:00:00,2019-06-17 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"63,3"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-17 06:00:00,2019-06-17 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"60,4"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-06-27 22:00:00,2019-06-28 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"57,9"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 22:00:00,2019-07-12 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"58,8"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-24 06:00:00,2019-08-24 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,"60,4"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-24 06:00:00,2019-08-24 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"60,2"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-24 06:00:00,2019-08-24 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"59,2"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-28 06:00:00,2019-08-28 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,63
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-28 06:00:00,2019-08-28 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"62,5"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-28 06:00:00,2019-08-28 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"60,3"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-08-30 22:00:00,2019-08-31 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"55,1"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-09-12 22:00:00,2019-09-13 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"57,2"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-09-17 06:00:00,2019-09-17 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,"63,3"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-09-17 06:00:00,2019-09-17 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"62,8"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-09-17 06:00:00,2019-09-17 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"60,4"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-03 22:00:00,2019-10-04 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"56,4"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-08 06:00:00,2019-10-08 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,"63,9"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-08 06:00:00,2019-10-08 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"63,3"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-08 06:00:00,2019-10-08 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"60,8"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-11 22:00:00,2019-10-12 06:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Noc 8h,"55,6"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-26 06:00:00,2019-10-26 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 12h,"62,4"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-26 06:00:00,2019-10-26 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Dzień 16h,"62,1"
kujawsko-pomorskie,Radzyń Chełmiński,Plac Tow. Jaszczurczego 10,"18,936611","53,385389","Państwowy monitoring środowiska, art. 26 Poś",2019-10-26 06:00:00,2019-10-26 22:00:00,ul. Plac Tow. Jaszczurczego 10,D_04_000155_001,Wieczór 4h,"61,3"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Dąbrowskich 14,"18,934861","53,384806","Państwowy monitoring środowiska, art. 26 Poś",2019-06-03 22:00:00,2019-06-04 06:00:00,ul. Dąbrowskich 14,D_04_000153_001,Noc 8h,"50,9"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Dąbrowskich 14,"18,934861","53,384806","Państwowy monitoring środowiska, art. 26 Poś",2019-06-05 06:00:00,2019-06-05 22:00:00,ul. Dąbrowskich 14,D_04_000153_001,Dzień 16h,"58,7"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Dąbrowskich 14,"18,934861","53,384806","Państwowy monitoring środowiska, art. 26 Poś",2019-11-05 06:00:00,2019-11-05 22:00:00,ul. Dąbrowskich 14,D_04_000153_001,Dzień 16h,"60,1"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Dąbrowskich 14,"18,934861","53,384806","Państwowy monitoring środowiska, art. 26 Poś",2019-12-05 22:00:00,2019-12-06 06:00:00,ul. Dąbrowskich 14,D_04_000153_001,Noc 8h,"50,1"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Jagiellończyka 7,"18,933194","53,383361","Państwowy monitoring środowiska, art. 26 Poś",2019-06-03 22:00:00,2019-06-04 06:00:00,ul. Jagiellończyka 7,D_04_000154_001,Noc 8h,"45,1"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Jagiellończyka 7,"18,933194","53,383361","Państwowy monitoring środowiska, art. 26 Poś",2019-06-05 06:00:00,2019-06-05 22:00:00,ul. Jagiellończyka 7,D_04_000154_001,Dzień 16h,"54,4"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Jagiellończyka 7,"18,933194","53,383361","Państwowy monitoring środowiska, art. 26 Poś",2019-11-05 06:00:00,2019-11-05 22:00:00,ul. Jagiellończyka 7,D_04_000154_001,Dzień 16h,"55,3"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Jagiellończyka 7,"18,933194","53,383361","Państwowy monitoring środowiska, art. 26 Poś",2019-12-05 22:00:00,2019-12-06 06:00:00,ul. Jagiellończyka 7,D_04_000154_001,Noc 8h,"44,8"
kujawsko-pomorskie,Radzyń Chełmiński,ul. Tysiąclecia 33,"18,941917","53,382556","Państwowy monitoring środowiska, art. 26 Poś",2019-06-03 22:00:00,2019-06-04 06:00:00,ul. Tysiąclecia 33,D_04_000151_001,Noc 8h,64
kujawsko-pomorskie,Radzyń Chełmiński,ul. Tysiąclecia 33,"18,941917","53,382556","Państwowy monitoring środowiska, art. 26 Poś",2019-06-05 06:00:00,2019-06-05 22:00:00,ul. Tysiąclecia 33,D_04_000151_001,Dzień 16h,"69,9"
