Województwo ,Kod punktu pomiarowego ,Nazwa punktu pomiarowego ,Miejscowość ,Współrz. pp WGS84 (dł. geogr.) ,Współrz. pp WGS84 (szer. geogr.) ,Cel pomiaru ,Data rozpoczęcia ,Data zakończenia ,Nazwa odcinka drogi ,Czas odniesienia ,Laeq po korekcie [dB] ,
wielkopolskie,D_30_000414_001,P4-Środa Wlkp.-Niedziałkowskiego,Środa Wielkopolska,"17,281083","52,221333","Państwowy monitoring środowiska, art. 26 Poś",12.10.2021,13.10.2021,"Droga wojewódzka nr 432, ul. Niedziałkowskiego, Środa Wlkp.",Dzień 16h,"68,2",
wielkopolskie,D_30_000414_001,P4-Środa Wlkp.-Niedziałkowskiego,Środa Wielkopolska,"17,281083","52,221333","Państwowy monitoring środowiska, art. 26 Poś",12.10.2021,13.10.2021,"Droga wojewódzka nr 432, ul. Niedziałkowskiego, Środa Wlkp.",Noc 8h,"63,2",
wielkopolskie,D_30_000415_001,P5-Środa Wlkp.-Wrzesińska,Środa Wielkopolska,"17,287917","52,230583","Państwowy monitoring środowiska, art. 26 Poś",7.12.2021,8.12.2021,"Droga powiatowa, ul. Wrzesińska, Środa Wlkp.",Dzień 16h,"67,1",
wielkopolskie,D_30_000415_001,P5-Środa Wlkp.-Wrzesińska,Środa Wielkopolska,"17,287917","52,230583","Państwowy monitoring środowiska, art. 26 Poś",7.12.2021,8.12.2021,"Droga powiatowa, ul. Wrzesińska, Środa Wlkp.",Noc 8h,"61,4",
wielkopolskie,D_30_000416_001,"P1-Rogoźno-ul. Wągrowiecka 2, dr 241",Rogoźno,"17,011111","52,754389","Państwowy monitoring środowiska, art. 26 Poś",6.10.2021,7.10.2021,"Droga wojewódzka nr 241, ul. Wągrowiecka, Rogoźno",Dzień 16h,65,
wielkopolskie,D_30_000416_001,"P1-Rogoźno-ul. Wągrowiecka 2, dr 241",Rogoźno,"17,011111","52,754389","Państwowy monitoring środowiska, art. 26 Poś",6.10.2021,7.10.2021,"Droga wojewódzka nr 241, ul. Wągrowiecka, Rogoźno",Noc 8h,"59,8",
wielkopolskie,D_30_000417_001,P2-Rogoźno-ul. Fabryczna,Rogoźno,"16,982861","52,755389","Państwowy monitoring środowiska, art. 26 Poś",17.12.2021,18.12.2021,"Droga Lokalna, ul. Fabryczna, Rogoźno",Dzień 16h,"68,6",
wielkopolskie,D_30_000417_001,P2-Rogoźno-ul. Fabryczna,Rogoźno,"16,982861","52,755389","Państwowy monitoring środowiska, art. 26 Poś",17.12.2021,18.12.2021,"Droga Lokalna, ul. Fabryczna, Rogoźno",Noc 8h,"61,3",
wielkopolskie,D_30_000418_001,P1-Żydowo-ul. ks Majora Mateusza Zabłockiego,Żydowo,"17,590333","52,452417","Państwowy monitoring środowiska, art. 26 Poś",17.12.2021,18.12.2021,"Droga krajowa nr 15, ul. ks Majora Mateusza Zabłockiego, Żydowo",Dzień 16h,"69,3",
wielkopolskie,D_30_000418_001,P1-Żydowo-ul. ks Majora Mateusza Zabłockiego,Żydowo,"17,590333","52,452417","Państwowy monitoring środowiska, art. 26 Poś",17.12.2021,18.12.2021,"Droga krajowa nr 15, ul. ks Majora Mateusza Zabłockiego, Żydowo",Noc 8h,"61,6",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,"70,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,"67,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,70,
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,"70,7",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,"65,4",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,"70,4",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,"70,7",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 12h,68,
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"69,8",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,67,
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"69,5",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"70,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"65,6",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"69,9",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"70,2",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Dzień 16h,"67,8",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"64,7",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"64,2",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"65,1",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,66,
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"61,9",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"65,5",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"65,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Noc 8h,"62,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"67,8",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"66,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"67,3",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"68,9",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"66,2",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"67,7",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"68,2",
wielkopolskie,D_30_000419_001,P2 Miłosław Wrzesińska 27a,Miłosław,"17,490056","52,208167","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,"DK 15 Miłosław, ul. Wrzesińska 25-31",Wieczór 4h,"67,3",
wielkopolskie,D_30_000420_001,P1 Janowice dz.461/3,Janowice,"18,261722","52,163111",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,29.06.2021,30.06.2021,"autostrada A2 - odcinek Węzeł Modła-węzeł Konin Wschód, na wysokości Janowic",Dzień 16h,48,
wielkopolskie,D_30_000420_001,P1 Janowice dz.461/3,Janowice,"18,261722","52,163111",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,29.06.2021,30.06.2021,"autostrada A2 - odcinek Węzeł Modła-węzeł Konin Wschód, na wysokości Janowic",Noc 8h,"44,1",
wielkopolskie,D_30_000421_001,P3 Miłosław Poznańska 14,Miłosław,"17,481361","52,199667","Państwowy monitoring środowiska, art. 26 Poś",21.07.2021,22.07.2021,"DK 15 Miłosław, rejon zabudowy mieszkaniowej przy ul. Poznańskiej",Dzień 16h,"65,7",
wielkopolskie,D_30_000421_001,P3 Miłosław Poznańska 14,Miłosław,"17,481361","52,199667","Państwowy monitoring środowiska, art. 26 Poś",21.07.2021,22.07.2021,"DK 15 Miłosław, rejon zabudowy mieszkaniowej przy ul. Poznańskiej",Noc 8h,"62,2",
wielkopolskie,D_30_000422_001,P4 Obłaczkowo 100,Obłaczkowo,"17,547","52,295333","Państwowy monitoring środowiska, art. 26 Poś",28.07.2021,29.07.2021,"DK 15 Obłaczkowo, odc. posesja nr 87-123",Dzień 16h,"68,2",
wielkopolskie,D_30_000422_001,P4 Obłaczkowo 100,Obłaczkowo,"17,547","52,295333","Państwowy monitoring środowiska, art. 26 Poś",28.07.2021,29.07.2021,"DK 15 Obłaczkowo, odc. posesja nr 87-123",Noc 8h,"63,6",
wielkopolskie,D_30_000423_001,P1 Złotniki przy Obornickiej,Złotniki,"16,840639","52,496694",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,27.05.2021,28.05.2021,"ul. Obornicka w Złotnikach, odc. Pawłowicka-Łagiewnicka",Dzień 16h,"69,8",
wielkopolskie,D_30_000423_001,P1 Złotniki przy Obornickiej,Złotniki,"16,840639","52,496694",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,27.05.2021,28.05.2021,"ul. Obornicka w Złotnikach, odc. Pawłowicka-Łagiewnicka",Noc 8h,"63,5",
wielkopolskie,D_30_000424_001,"P1 Malanów, DW 470 ul. Turecka 61",Malanów,"18,400361","51,956806",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,22.04.2021,22.04.2021,"droga wojewódzka nr 470 w Malanowie, odc. Południowa-Turecka 63",Dzień 16h,"67,5",
wielkopolskie,D_30_000424_001,"P1 Malanów, DW 470 ul. Turecka 61",Malanów,"18,400361","51,956806",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,22.04.2021,23.04.2021,"droga wojewódzka nr 470 w Malanowie, odc. Południowa-Turecka 63",Noc 8h,"63,7",
wielkopolskie,D_30_000425_001,"P1 Kruszewnia, droga powiatowa 2410P",Kruszewnia,"17,096194","52,385861",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,5.05.2021,6.05.2021,droga powiatowa nr 2410P w Kruszewni,Dzień 16h,"66,6",
wielkopolskie,D_30_000425_001,"P1 Kruszewnia, droga powiatowa 2410P",Kruszewnia,"17,096194","52,385861",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,5.05.2021,6.05.2021,droga powiatowa nr 2410P w Kruszewni,Noc 8h,"59,2",
wielkopolskie,D_30_000426_001,"PDH01 S5 Chomęcice, Szkolna 19, km 2+350",Chomęcice,"16,739194","52,335531",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Dzień 16h,"61,4",
wielkopolskie,D_30_000426_001,"PDH01 S5 Chomęcice, Szkolna 19, km 2+350",Chomęcice,"16,739194","52,335531",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Noc 8h,"55,8",
wielkopolskie,D_30_000426_002,"PDH02 S5, Chomęcice, Poznańska 138, km 2+600",Chomęcice,"16,736481","52,334106",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Dzień 16h,"57,4",
wielkopolskie,D_30_000426_002,"PDH02 S5, Chomęcice, Poznańska 138, km 2+600",Chomęcice,"16,736481","52,334106",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Noc 8h,"51,9",
wielkopolskie,D_30_000426_003,"PDH 03 S5 Chomęcice, ul. Poznańska 145, km 2+800",Chomęcice,"16,736775","52,332964",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Dzień 16h,"54,5",
wielkopolskie,D_30_000426_003,"PDH 03 S5 Chomęcice, ul. Poznańska 145, km 2+800",Chomęcice,"16,736775","52,332964",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Noc 8h,"51,6",
wielkopolskie,D_30_000426_004,"PDH 04 S5 Chomęcice, Księżycowa 26, km 2+950",Chomęcice,"16,73655","52,332364",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Dzień 16h,"54,7",
wielkopolskie,D_30_000426_004,"PDH 04 S5 Chomęcice, Księżycowa 26, km 2+950",Chomęcice,"16,73655","52,332364",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek Chomęcice- ul. Szkolna - węzeł Konarzewo",Noc 8h,"52,1",
wielkopolskie,D_30_000427_001,"PPH 01 S5 koło Chomęcic, km 1+930",Chomęcice,"16,743756","52,338519",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek węzełPoznań-Zachód - Chomęcice, ul. Szkolna",Dzień 16h,"74,6",
wielkopolskie,D_30_000427_001,"PPH 01 S5 koło Chomęcic, km 1+930",Chomęcice,"16,743756","52,338519",Analiza porealizacyjna,27.05.2021,28.05.2021,"droga krajowa S5, odcinek węzełPoznań-Zachód - Chomęcice, ul. Szkolna",Noc 8h,"69,5",
wielkopolskie,D_30_000428_001,"PPH 02 S5 na wys. Trzcielina i Joanki, km 6+200",Trzcielin,"16,703531","52,310647",Analiza porealizacyjna,7.06.2021,8.06.2021,"droga krajowa S5, odcinek węzeł Konarzewo (Chomęcice) - x",Dzień 16h,"74,7",
wielkopolskie,D_30_000428_001,"PPH 02 S5 na wys. Trzcielina i Joanki, km 6+200",Trzcielin,"16,703531","52,310647",Analiza porealizacyjna,7.06.2021,8.06.2021,"droga krajowa S5, odcinek węzeł Konarzewo (Chomęcice) - x",Noc 8h,"70,3",
wielkopolskie,D_30_000429_001,"PDH 05 S5 Drogosławiec 2, km 7+100",,"16,699542","52,302156",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Dzień 16h,"53,9",
wielkopolskie,D_30_000429_001,"PDH 05 S5 Drogosławiec 2, km 7+100",,"16,699542","52,302156",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Noc 8h,"52,7",
wielkopolskie,D_30_000429_002,"PDH 06 S5 Krąplewo Kanałowa 2 km 8+300,",Krąplewo,"16,68765","52,293128",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Dzień 16h,"53,8",
wielkopolskie,D_30_000429_002,"PDH 06 S5 Krąplewo Kanałowa 2 km 8+300,",Krąplewo,"16,68765","52,293128",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Noc 8h,"50,7",
wielkopolskie,D_30_000429_003,"PDH 07 S5 Krąplewo, Kanałowa 14, km 8+800",Krąplewo,"16,682786","52,290622",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Dzień 16h,"56,3",
wielkopolskie,D_30_000429_003,"PDH 07 S5 Krąplewo, Kanałowa 14, km 8+800",Krąplewo,"16,682786","52,290622",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Noc 8h,"52,9",
wielkopolskie,D_30_000429_004,"PDH 08 S5 Stęszew, ul. Bukowska 60",Stęszew,"16,676167","52,285653",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Dzień 16h,"59,3",
wielkopolskie,D_30_000429_004,"PDH 08 S5 Stęszew, ul. Bukowska 60",Stęszew,"16,676167","52,285653",Analiza porealizacyjna,7.06.2021,8.06.2021,droga krajowa S5 odcinek Drogosławiec-Stęszew,Noc 8h,"57,2",
wielkopolskie,D_30_000430_001,"PPH 03 S5 na pn od Srocka Małego, km 13+250",Zamysłowo,"16,669767","52,253606",Analiza porealizacyjna,8.06.2021,9.06.2021,"droga krajowa S5 odcinek w Zamysłowie, na pd od ul. Twardowskiej",Dzień 16h,"73,8",
wielkopolskie,D_30_000430_001,"PPH 03 S5 na pn od Srocka Małego, km 13+250",Zamysłowo,"16,669767","52,253606",Analiza porealizacyjna,8.06.2021,9.06.2021,"droga krajowa S5 odcinek w Zamysłowie, na pd od ul. Twardowskiej",Noc 8h,"68,8",
wielkopolskie,D_30_000431_001,"PDH 11 S5 Srocko Małe 5, km 14+300",Srocko Małe,"16,672739","52,244047",Analiza porealizacyjna,8.06.2021,9.06.2021,droga krajowa S5 w Srocku Małym,Dzień 16h,"60,4",
wielkopolskie,D_30_000431_001,"PDH 11 S5 Srocko Małe 5, km 14+300",Srocko Małe,"16,672739","52,244047",Analiza porealizacyjna,8.06.2021,9.06.2021,droga krajowa S5 w Srocku Małym,Noc 8h,"56,1",
wielkopolskie,D_30_000431_002,"PDH 12 S5 Srocko Małe, km 14+400",Srocko Małe,"16,672736","52,242892",Analiza porealizacyjna,8.06.2021,9.06.2021,droga krajowa S5 w Srocku Małym,Dzień 16h,"59,4",
wielkopolskie,D_30_000431_002,"PDH 12 S5 Srocko Małe, km 14+400",Srocko Małe,"16,672736","52,242892",Analiza porealizacyjna,8.06.2021,9.06.2021,droga krajowa S5 w Srocku Małym,Noc 8h,55,
wielkopolskie,D_30_000432_001,"PPH 04 S5 Srocko Małe, dz. 33/1",Srocko Małe,"16,698469","52,208286",Analiza porealizacyjna,31.05.2021,1.06.2021,"droga krajowa S5, odcinek na pd od Folwarku Srocko-na pn od Piotrowa Pierwszego (= na wys. Srocka)",Dzień 16h,"78,4",
wielkopolskie,D_30_000432_001,"PPH 04 S5 Srocko Małe, dz. 33/1",Srocko Małe,"16,698469","52,208286",Analiza porealizacyjna,31.05.2021,1.06.2021,"droga krajowa S5, odcinek na pd od Folwarku Srocko-na pn od Piotrowa Pierwszego (= na wys. Srocka)",Noc 8h,"76,4",
wielkopolskie,D_30_000433_001,PDH 13 S5 km 0+850 Srocko 3,,"16,702114","52,212117",Analiza porealizacyjna,8.06.2021,9.06.2021,droga krajowa S5 na wys. Srocka,Dzień 16h,55,
wielkopolskie,D_30_000433_001,PDH 13 S5 km 0+850 Srocko 3,,"16,702114","52,212117",Analiza porealizacyjna,8.06.2021,9.06.2021,droga krajowa S5 na wys. Srocka,Noc 8h,"49,6",
wielkopolskie,D_30_000434_001,"PPH 05 S5 na wys. Głuchowa ,km 4+4-00,dz. 34/3",,"16,699081","52,181333",Analiza porealizacyjna,20.05.2021,21.05.2021,"droga krajowa S5, na wys. Głuchowa",Dzień 16h,"72,5",
wielkopolskie,D_30_000434_001,"PPH 05 S5 na wys. Głuchowa ,km 4+4-00,dz. 34/3",,"16,699081","52,181333",Analiza porealizacyjna,20.05.2021,21.05.2021,"droga krajowa S5, na wys. Głuchowa",Noc 8h,"68,1",
wielkopolskie,D_30_000435_001,"PDH 15 S5 Mikoszki 13, km 8+900",Mikoszki,"16,666153","52,147836",Analiza porealizacyjna,20.05.2021,21.05.2021,droga krajowa S5 na wys. Mikoszek,Dzień 16h,60,
wielkopolskie,D_30_000435_001,"PDH 15 S5 Mikoszki 13, km 8+900",Mikoszki,"16,666153","52,147836",Analiza porealizacyjna,20.05.2021,21.05.2021,droga krajowa S5 na wys. Mikoszek,Noc 8h,"59,8",
wielkopolskie,D_30_000435_002,"PDH 16 S5, Mikoszki 7, km 9+200",Mikoszki,"16,661503","52,145672",Analiza porealizacyjna,20.05.2021,21.05.2021,droga krajowa S5 na wys. Mikoszek,Dzień 16h,"59,1",
wielkopolskie,D_30_000435_002,"PDH 16 S5, Mikoszki 7, km 9+200",Mikoszki,"16,661503","52,145672",Analiza porealizacyjna,20.05.2021,21.05.2021,droga krajowa S5 na wys. Mikoszek,Noc 8h,"57,6",
wielkopolskie,D_30_000435_003,"PDH 17 S5 Mikoszki 9, km 9+300",Mikoszki,"16,660653","52,145217",Analiza porealizacyjna,20.05.2021,21.05.2021,droga krajowa S5 na wys. Mikoszek,Dzień 16h,"58,6",
wielkopolskie,D_30_000435_003,"PDH 17 S5 Mikoszki 9, km 9+300",Mikoszki,"16,660653","52,145217",Analiza porealizacyjna,20.05.2021,21.05.2021,droga krajowa S5 na wys. Mikoszek,Noc 8h,"57,1",
wielkopolskie,D_30_000437_001,"PDH 18 S5 Kurowo Południowa 20, km 11+700",Kurowo,"16,649742","52,124389",Analiza porealizacyjna,20.05.2021,21.05.2021,"droga krajowa S5 w Kurowie, na wys. posesji nr 20",Dzień 16h,62,
wielkopolskie,D_30_000437_001,"PDH 18 S5 Kurowo Południowa 20, km 11+700",Kurowo,"16,649742","52,124389",Analiza porealizacyjna,20.05.2021,21.05.2021,"droga krajowa S5 w Kurowie, na wys. posesji nr 20",Noc 8h,"56,6",
