Województwo,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Miejscowość,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
podlaskie,D_20_000197_021,PP- (PDH03) - przy elewacji budynku chronionego pod adresem Racławicka 10,Białystok,23.153264,53.152283,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-24,2023-05-25,AL. 1000-Lecia Państwa Polskiego - odcinek między skrzyżowaniem z ul. gen. W. Andersa i ul. Sokólską,Dzień 16h,44.9
podlaskie,D_20_000197_021,PP- (PDH03) - przy elewacji budynku chronionego pod adresem Racławicka 10,Białystok,23.153264,53.152283,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-24,2023-05-25,AL. 1000-Lecia Państwa Polskiego - odcinek między skrzyżowaniem z ul. gen. W. Andersa i ul. Sokólską,Noc 8h,40
podlaskie,D_20_000197_022,PP- (PDH14) - przy elewacji budynku pod adresem Al. 1000-lecia Państwa Polskiego 19,Białystok,23.153114,53.15345,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-23,2023-05-24,AL. 1000-Lecia Państwa Polskiego - odcinek między skrzyżowaniem z ul. gen. W. Andersa i ul. Sokólską,Dzień 16h,56.1
podlaskie,D_20_000197_022,PP- (PDH14) - przy elewacji budynku pod adresem Al. 1000-lecia Państwa Polskiego 19,Białystok,23.153114,53.15345,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-23,2023-05-24,AL. 1000-Lecia Państwa Polskiego - odcinek między skrzyżowaniem z ul. gen. W. Andersa i ul. Sokólską,Noc 8h,49.1
podlaskie,D_20_000198_001,PP- (PDH09) - przy elewacji budynku pod adresem Przytorowa 1,Białystok,23.158208,53.142672,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-25,2023-05-26,AL. 1000-lecia Państwa Polskiego - odcinek między skrzyżowaniem od ul.,Dzień 16h,55.6
podlaskie,D_20_000198_001,PP- (PDH09) - przy elewacji budynku pod adresem Przytorowa 1,Białystok,23.158208,53.142672,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-25,2023-05-26,AL. 1000-lecia Państwa Polskiego - odcinek między skrzyżowaniem od ul.,Noc 8h,48.5
podlaskie,D_20_000198_002,PP- (PDH10) - przy elewacji budynku pod adresem Al. 1000-lecia Państwa Polskiego 1,Białystok,23.157375,53.142356,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-25,2023-05-26,AL. 1000-lecia Państwa Polskiego - odcinek między skrzyżowaniem od ul.,Dzień 16h,58.3
podlaskie,D_20_000198_002,PP- (PDH10) - przy elewacji budynku pod adresem Al. 1000-lecia Państwa Polskiego 1,Białystok,23.157375,53.142356,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-25,2023-05-26,AL. 1000-lecia Państwa Polskiego - odcinek między skrzyżowaniem od ul.,Noc 8h,52.5
podlaskie,D_20_000198_003,PP- (PDH11) - przy elewacji budynku chronionego pod adresem Al. 1000-lecia Państwa Polskiego 7,Białystok,23.157008,53.143783,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-25,2023-05-26,AL. 1000-lecia Państwa Polskiego - odcinek między skrzyżowaniem od ul.,Dzień 16h,57.4
podlaskie,D_20_000198_003,PP- (PDH11) - przy elewacji budynku chronionego pod adresem Al. 1000-lecia Państwa Polskiego 7,Białystok,23.157008,53.143783,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-05-25,2023-05-26,AL. 1000-lecia Państwa Polskiego - odcinek między skrzyżowaniem od ul.,Noc 8h,50.9
podlaskie,D_20_000199_001,PP - przy zabudowie wielorodzinnej (P2),Białystok,23.080528,53.150528,Inny,2023-11-10,2023-11-11,Odcinek ulicy Narodowych Sił Zbrojnych ( między skrzyżowaniem z ul. Kom. Edukacji Narodowej i ul. Gen. F. Kleberga),Dzień 16h,62.1
podlaskie,D_20_000199_001,PP - przy zabudowie wielorodzinnej (P2),Białystok,23.080528,53.150528,Inny,2023-11-10,2023-11-11,Odcinek ulicy Narodowych Sił Zbrojnych ( między skrzyżowaniem z ul. Kom. Edukacji Narodowej i ul. Gen. F. Kleberga),Noc 8h,55
podlaskie,D_20_000199_002,PP - zlokalizowany przy zabudowie wielorodzinnej (P1),Białystok,23.080972,53.149722,Inny,2023-11-10,2023-11-11,Odcinek ulicy Narodowych Sił Zbrojnych ( między skrzyżowaniem z ul. Kom. Edukacji Narodowej i ul. Gen. F. Kleberga),Dzień 16h,62.9
podlaskie,D_20_000199_002,PP - zlokalizowany przy zabudowie wielorodzinnej (P1),Białystok,23.080972,53.149722,Inny,2023-11-10,2023-11-11,Odcinek ulicy Narodowych Sił Zbrojnych ( między skrzyżowaniem z ul. Kom. Edukacji Narodowej i ul. Gen. F. Kleberga),Noc 8h,55.2
podlaskie,D_20_000200_001,PP - zlokalizowano na granicy posesji ul. Niemeńska 44,Białystok,23.217917,53.168333,Inny,2023-11-20,2023-11-21,Odcinek drogi lokalnej w Białymstoku - ul. Niemeńska,Dzień 16h,60.3
podlaskie,D_20_000200_001,PP - zlokalizowano na granicy posesji ul. Niemeńska 44,Białystok,23.217917,53.168333,Inny,2023-11-20,2023-11-21,Odcinek drogi lokalnej w Białymstoku - ul. Niemeńska,Noc 8h,52.1
podlaskie,D_20_000200_002,PP - - zlokalizowano na granicy posesji ul. Niemeńska 60,Białystok,23.219167,53.168306,Inny,2023-11-20,2023-11-21,Odcinek drogi lokalnej w Białymstoku - ul. Niemeńska,Dzień 16h,60.6
podlaskie,D_20_000200_002,PP - - zlokalizowano na granicy posesji ul. Niemeńska 60,Białystok,23.219167,53.168306,Inny,2023-11-20,2023-11-21,Odcinek drogi lokalnej w Białymstoku - ul. Niemeńska,Noc 8h,51.7
podlaskie,D_20_000201_001,PP - na granicy posesji ul. Białostocka 94/98 przy posesji żłobka dla dzieci,Wasilków,23.193556,53.193389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-19,2023-09-20,Ulica Białostocka w Wasilkowie (od granic administracyjnych miasta - do ul. Jurowieckiej),Dzień 16h,67.1
podlaskie,D_20_000201_001,PP - na granicy posesji ul. Białostocka 94/98 przy posesji żłobka dla dzieci,Wasilków,23.193556,53.193389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-19,2023-09-20,Ulica Białostocka w Wasilkowie (od granic administracyjnych miasta - do ul. Jurowieckiej),Noc 8h,57.9
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-14,2023-05-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,64.6
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-14,2023-05-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,64.6
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-14,2023-05-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,58.2
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-14,2023-05-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,64.4
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-15,2023-05-16,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,68
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-15,2023-05-16,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,68
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-15,2023-05-16,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,59.4
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-15,2023-05-16,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,68.2
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-16,2023-05-17,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,67.2
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-16,2023-05-17,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,66.7
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-16,2023-05-17,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,59.6
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-16,2023-05-17,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,65.5
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-09,2023-07-10,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,65.4
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-09,2023-07-10,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,65.2
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-09,2023-07-10,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,58.5
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-09,2023-07-10,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,64.5
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-10,2023-07-11,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,66.4
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-10,2023-07-11,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,66.5
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-10,2023-07-11,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,58.6
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-10,2023-07-11,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,67.4
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-13,2023-09-14,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,66.6
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-13,2023-09-14,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,66.1
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-13,2023-09-14,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,59.8
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-13,2023-09-14,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,64.8
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-14,2023-09-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,67.9
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-14,2023-09-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,67.1
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-14,2023-09-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,58.2
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-14,2023-09-15,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,64.1
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-17,2023-09-18,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 12h,65
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-17,2023-09-18,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,65
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-17,2023-09-18,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,58.2
podlaskie,D_20_000202_001,PP - na posesji zabudowy mieszkaniowo-usługowej pod adresem ul. Białostocka 50,Wasilków,23.2005,53.198389,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-17,2023-09-18,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Wieczór 4h,64.8
podlaskie,D_20_000202_002,PP - na terenie Szkoły Podstawowej nr 1 ul. Mickiewicza 2,Wasilków,23.207583,53.2,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-02,2023-08-03,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Dzień 16h,60.6
podlaskie,D_20_000202_002,PP - na terenie Szkoły Podstawowej nr 1 ul. Mickiewicza 2,Wasilków,23.207583,53.2,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-02,2023-08-03,Ulica Białostocka w Wasilkowie (od skrzyżowania z ul. Jurowiecką do ul. A. Mickiewicza),Noc 8h,51.1
podlaskie,D_20_000203_001,PP - na posesji chronionej przy ul. Jurowiecka 9A,Wasilków,23.196056,53.197194,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-12,2023-07-13,Droga lokalna w mieście Wasilków - ul. Jurowiecka,Dzień 16h,64.5
podlaskie,D_20_000203_001,PP - na posesji chronionej przy ul. Jurowiecka 9A,Wasilków,23.196056,53.197194,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-12,2023-07-13,Droga lokalna w mieście Wasilków - ul. Jurowiecka,Noc 8h,55.4
podlaskie,D_20_000204_001,PP - na granicy posesji z zabudową jednorodzinną - Knyszyńska 1,Korycin,23.089722,53.444333,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-20,2023-06-21,Droga wojewódzka nr 671 w Korycinie ( ul. Knyszyńska),Dzień 16h,57.3
podlaskie,D_20_000204_001,PP - na granicy posesji z zabudową jednorodzinną - Knyszyńska 1,Korycin,23.089722,53.444333,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-20,2023-06-21,Droga wojewódzka nr 671 w Korycinie ( ul. Knyszyńska),Noc 8h,52.3
podlaskie,D_20_000205_001,PP - na granicy posesji mieszkaniowo-usługowej (Grodzieńska 59A),Knyszyn,22.921778,53.318194,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-24,2023-06-25,Droga wojewódzka nr 671 w Knyszynie (odcinek ul. Grodzieńskiej między ul. Polną i Rynkiem),Dzień 16h,63.8
podlaskie,D_20_000205_001,PP - na granicy posesji mieszkaniowo-usługowej (Grodzieńska 59A),Knyszyn,22.921778,53.318194,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-24,2023-06-25,Droga wojewódzka nr 671 w Knyszynie (odcinek ul. Grodzieńskiej między ul. Polną i Rynkiem),Noc 8h,55.6
podlaskie,D_20_000206_002,PP - na granicy posesji chronionej ( Korycińska 1),Jasionówka,23.038778,53.395611,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-22,2023-06-23,Droga wojewódzka 671 w Jasionówce ul. Korycińska ( między skrzyżowaniem z ul. Grodzieńską a granicą miejscowości),Dzień 16h,59.4
podlaskie,D_20_000206_002,PP - na granicy posesji chronionej ( Korycińska 1),Jasionówka,23.038778,53.395611,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-22,2023-06-23,Droga wojewódzka 671 w Jasionówce ul. Korycińska ( między skrzyżowaniem z ul. Grodzieńską a granicą miejscowości),Noc 8h,51.3
podlaskie,D_20_000207_003,PP - na granicy posesji chronionej ul. Sokólska 41,Janów,23.239028,53.46675,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-04,2023-10-05,Odcinek drogi wojewódzkiej 671 w Janowie - ul. Sokólska,Dzień 16h,60.7
podlaskie,D_20_000207_003,PP - na granicy posesji chronionej ul. Sokólska 41,Janów,23.239028,53.46675,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-04,2023-10-05,Odcinek drogi wojewódzkiej 671 w Janowie - ul. Sokólska,Noc 8h,52.3
podlaskie,D_20_000208_001,PP - na posesji chronionej przy zabudowie jednorodzinnej ( Szkocja 31A),Szkocja,22.786028,53.973222,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-06-07,2023-06-08,Odcinek drogi S61 na obszarze gminy Raczki,Noc 8h,55.1
podlaskie,D_20_000208_001,PP - na posesji chronionej przy zabudowie jednorodzinnej ( Szkocja 31A),Szkocja,22.786028,53.973222,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-06-08,2023-06-09,Odcinek drogi S61 na obszarze gminy Raczki,Dzień 16h,50.6
podlaskie,D_20_000208_001,PP - na posesji chronionej przy zabudowie jednorodzinnej ( Szkocja 31A),Szkocja,22.786028,53.973222,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-06-08,2023-06-09,Odcinek drogi S61 na obszarze gminy Raczki,Noc 8h,56.5
podlaskie,D_20_000208_001,PP - na posesji chronionej przy zabudowie jednorodzinnej ( Szkocja 31A),Szkocja,22.786028,53.973222,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-06-09,2023-06-10,Odcinek drogi S61 na obszarze gminy Raczki,Noc 8h,52.3
podlaskie,D_20_000208_001,PP - na posesji chronionej przy zabudowie jednorodzinnej ( Szkocja 31A),Szkocja,22.786028,53.973222,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-06-10,2023-06-11,Odcinek drogi S61 na obszarze gminy Raczki,Noc 8h,51.7
